,target,AMT_INCOME_TOTAL_woe,CUST_FOR_MONTHS_woe,AGE_woe,EMP_YEARS_woe,NAME_FAMILY_STATUS_woe,OCCUPATION_TYPE_woe,FLAG_OWN_REALTY_woe
11907,0,0.3169493474877584,-0.14521897098977082,0.36080074944422685,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11908,0,0.3169493474877584,-2.9648149378529642,0.36080074944422685,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11909,0,0.33026759625394936,0.7159340347895307,0.36080074944422685,-0.5393665197262834,-0.07866220850252885,0.3619954927165698,0.22879369483172188
11910,0,0.33026759625394936,-0.14521897098977082,0.36080074944422685,-0.5393665197262834,-0.07866220850252885,0.3619954927165698,0.22879369483172188
11912,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11913,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11915,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11920,0,0.010725233643362819,0.40680767337628365,0.36080074944422685,-0.09861531237414556,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
11921,0,0.010725233643362819,-0.14521897098977082,0.36080074944422685,-0.09861531237414556,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
11923,0,0.010725233643362819,-0.14521897098977082,0.36080074944422685,-0.09861531237414556,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
11924,0,0.010725233643362819,-0.14521897098977082,0.36080074944422685,-0.09861531237414556,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
11929,0,-0.16885745460535323,-0.14521897098977082,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11930,0,-0.16885745460535323,-0.14521897098977082,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11931,0,0.06873278669784459,-0.14521897098977082,0.36080074944422685,-0.5393665197262834,-0.07866220850252885,0.19419582469083535,0.22879369483172188
11932,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11933,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11934,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11935,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11936,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11937,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11938,0,0.010725233643362819,0.7159340347895307,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11939,0,0.010725233643362819,0.7159340347895307,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11940,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11942,0,0.010725233643362819,0.7159340347895307,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11949,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11950,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11953,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11954,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11955,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11956,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11957,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11958,0,0.010725233643362819,-1.0138628024451433,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11960,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11961,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11964,0,0.010725233643362819,-1.0138628024451433,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11966,0,-0.17515423171453526,-0.14521897098977082,0.08819064584718576,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11967,0,-0.17515423171453526,0.40680767337628365,0.08819064584718576,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11968,0,-0.17515423171453526,-0.14521897098977082,0.08819064584718576,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11969,0,0.010725233643362819,0.40680767337628365,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11970,0,0.010725233643362819,0.40680767337628365,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11972,0,0.010725233643362819,0.40680767337628365,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11974,0,-0.16885745460535323,0.40680767337628365,0.36080074944422685,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11975,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11977,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11978,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11979,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11981,0,0.06873278669784459,-1.0138628024451433,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11982,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.7565577576375478,0.22879369483172188
11983,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.7565577576375478,0.22879369483172188
11984,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.7565577576375478,0.22879369483172188
11989,0,0.06873278669784459,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.7565577576375478,0.22879369483172188
11991,0,0.3169493474877584,0.40680767337628365,0.08819064584718576,-0.5393665197262834,-0.07866220850252885,0.19419582469083535,0.22879369483172188
11992,0,0.3169493474877584,-0.14521897098977082,0.08819064584718576,-0.5393665197262834,-0.07866220850252885,0.19419582469083535,0.22879369483172188
11996,0,-0.3379831033119724,-0.14521897098977082,0.08819064584718576,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
11997,0,-0.3379831033119724,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
12000,0,0.33026759625394936,0.40680767337628365,-0.2174903112174887,-0.5393665197262834,0.32210203870401,0.19419582469083535,0.22879369483172188
12001,0,0.33026759625394936,0.40680767337628365,-0.2174903112174887,-0.5393665197262834,0.32210203870401,0.19419582469083535,0.22879369483172188
12002,0,0.33026759625394936,-1.0138628024451433,-0.2174903112174887,-0.5393665197262834,0.32210203870401,0.19419582469083535,0.22879369483172188
12003,0,-0.16885745460535323,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12004,0,-0.16885745460535323,-1.0138628024451433,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12005,0,-0.16885745460535323,-2.9648149378529642,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12008,0,0.3169493474877584,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12009,0,0.3169493474877584,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12013,0,0.3169493474877584,-1.0138628024451433,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12015,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12019,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12020,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12024,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12025,0,-0.17515423171453526,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12026,0,-0.17515423171453526,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12027,0,-0.17515423171453526,0.40680767337628365,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12028,0,-0.17515423171453526,0.40680767337628365,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12029,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12031,0,-0.16885745460535323,0.40680767337628365,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12032,0,-0.16885745460535323,0.7159340347895307,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12034,0,-0.16885745460535323,0.40680767337628365,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12035,0,-0.16885745460535323,0.40680767337628365,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12036,0,-0.16885745460535323,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12038,0,-0.16885745460535323,-1.0138628024451433,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12039,0,-0.16885745460535323,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12041,0,0.010725233643362819,0.40680767337628365,0.36080074944422685,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12042,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.7565577576375478,0.22879369483172188
12043,0,0.33026759625394936,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12044,0,0.33026759625394936,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12045,0,0.33026759625394936,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12047,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.1260105251605706,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12048,0,0.06873278669784459,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
12049,0,0.06873278669784459,-1.0138628024451433,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
12051,0,0.010725233643362819,0.40680767337628365,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12052,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12053,0,-0.3379831033119724,-0.14521897098977082,0.08819064584718576,0.1260105251605706,0.32210203870401,-0.7565577576375478,0.22879369483172188
12055,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.23904712973321574,0.22879369483172188
12056,0,0.06873278669784459,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.23904712973321574,0.22879369483172188
12057,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.23904712973321574,0.22879369483172188
12058,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.23904712973321574,0.22879369483172188
12059,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.23904712973321574,0.22879369483172188
12062,0,0.06873278669784459,-1.0138628024451433,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.23904712973321574,0.22879369483172188
12063,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12065,0,-0.3379831033119724,-0.14521897098977082,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12066,0,-0.3379831033119724,0.40680767337628365,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12068,0,-0.3379831033119724,0.7159340347895307,0.0042813087962174316,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12072,0,-0.3379831033119724,-1.0138628024451433,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12073,0,-0.3379831033119724,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12074,0,-0.3379831033119724,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12076,0,-0.17515423171453526,-1.0138628024451433,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12077,0,-0.17515423171453526,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12081,0,0.010725233643362819,-1.0138628024451433,0.013119570177962194,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12082,0,0.010725233643362819,-1.0138628024451433,0.013119570177962194,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12083,0,0.06873278669784459,0.40680767337628365,0.0042813087962174316,-0.09861531237414556,-0.14257630696936235,-0.23904712973321574,0.22879369483172188
12084,0,0.06873278669784459,0.40680767337628365,0.0042813087962174316,-0.09861531237414556,-0.14257630696936235,-0.23904712973321574,0.22879369483172188
12085,0,0.06873278669784459,0.40680767337628365,0.0042813087962174316,-0.09861531237414556,-0.14257630696936235,-0.23904712973321574,0.22879369483172188
12086,0,-0.17515423171453526,-0.14521897098977082,0.013119570177962194,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12088,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12089,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12090,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12093,0,0.06873278669784459,-0.14521897098977082,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12094,0,0.06873278669784459,-2.9648149378529642,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12096,0,-0.3379831033119724,-0.14521897098977082,0.013119570177962194,0.1260105251605706,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12097,0,-0.3379831033119724,-0.14521897098977082,0.013119570177962194,0.1260105251605706,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12098,0,-0.3379831033119724,-0.14521897098977082,0.013119570177962194,0.1260105251605706,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12100,0,0.06873278669784459,-0.14521897098977082,0.36080074944422685,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12103,0,0.06873278669784459,-1.0138628024451433,0.013119570177962194,0.3211102737886968,0.32210203870401,-0.23904712973321574,0.22879369483172188
12105,0,0.010725233643362819,-1.0138628024451433,0.08819064584718576,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12106,0,0.010725233643362819,0.7159340347895307,0.08819064584718576,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12107,0,0.010725233643362819,0.40680767337628365,0.08819064584718576,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12108,0,0.010725233643362819,0.7159340347895307,-0.2174903112174887,0.1260105251605706,-0.14257630696936235,-0.0026247030008013533,0.22879369483172188
12109,0,0.010725233643362819,-1.0138628024451433,-0.2174903112174887,0.1260105251605706,-0.14257630696936235,-0.0026247030008013533,0.22879369483172188
12112,0,-0.17515423171453526,0.40680767337628365,0.4372996372617219,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12118,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12119,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12120,0,0.33026759625394936,-0.14521897098977082,-0.11153225425332651,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12122,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12123,0,0.010725233643362819,0.40680767337628365,0.013119570177962194,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12124,0,0.010725233643362819,0.40680767337628365,0.013119570177962194,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12125,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12128,0,0.3169493474877584,-0.14521897098977082,-0.11153225425332651,-0.5393665197262834,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12129,0,0.06873278669784459,-1.0138628024451433,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
12130,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
12131,0,0.06873278669784459,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.23904712973321574,0.22879369483172188
12133,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12134,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12138,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12139,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12141,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12143,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12145,0,-0.3379831033119724,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12147,0,-0.3379831033119724,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12148,0,0.33026759625394936,-0.14521897098977082,0.4372996372617219,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12149,0,0.33026759625394936,-0.14521897098977082,0.4372996372617219,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12150,0,0.33026759625394936,-1.0138628024451433,0.4372996372617219,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12151,0,0.33026759625394936,0.40680767337628365,0.08819064584718576,-0.5393665197262834,-0.07866220850252885,-0.7565577576375478,0.22879369483172188
12152,0,0.33026759625394936,0.40680767337628365,0.08819064584718576,-0.5393665197262834,-0.07866220850252885,-0.7565577576375478,0.22879369483172188
12153,0,0.33026759625394936,-2.9648149378529642,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12154,0,0.33026759625394936,0.7159340347895307,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12155,0,0.33026759625394936,-2.9648149378529642,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12156,0,0.33026759625394936,-0.14521897098977082,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,0.3619954927165698,0.22879369483172188
12157,0,0.33026759625394936,0.40680767337628365,-0.11153225425332651,0.1260105251605706,-0.07866220850252885,0.3619954927165698,0.22879369483172188
12160,0,-0.3379831033119724,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12161,0,-0.3379831033119724,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12162,0,-0.3379831033119724,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12164,0,-0.3379831033119724,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12166,0,0.33026759625394936,0.7159340347895307,-0.2174903112174887,-0.09861531237414556,-0.14257630696936235,-0.0026247030008013533,0.22879369483172188
12167,0,0.33026759625394936,0.40680767337628365,0.013119570177962194,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12168,0,0.33026759625394936,-0.14521897098977082,0.013119570177962194,0.3211102737886968,0.32210203870401,-0.0026247030008013533,0.22879369483172188
12170,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,0.32210203870401,0.3619954927165698,0.22879369483172188
12171,0,0.010725233643362819,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,0.32210203870401,0.3619954927165698,0.22879369483172188
12172,0,0.010725233643362819,0.40680767337628365,0.013119570177962194,-0.09861531237414556,0.32210203870401,0.3619954927165698,0.22879369483172188
12173,0,0.010725233643362819,0.40680767337628365,0.013119570177962194,-0.09861531237414556,0.32210203870401,0.3619954927165698,0.22879369483172188
12174,0,0.010725233643362819,0.40680767337628365,0.013119570177962194,-0.09861531237414556,0.32210203870401,0.3619954927165698,0.22879369483172188
12176,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12177,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12179,0,0.3169493474877584,-0.14521897098977082,0.36080074944422685,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12183,0,0.3169493474877584,0.40680767337628365,0.36080074944422685,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12184,0,0.3169493474877584,-0.14521897098977082,0.36080074944422685,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12185,0,0.3169493474877584,0.40680767337628365,0.36080074944422685,0.1260105251605706,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12191,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12192,0,0.010725233643362819,-2.9648149378529642,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12193,0,0.010725233643362819,0.7159340347895307,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12194,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12195,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12196,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12200,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12201,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12202,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,0.3211102737886968,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12203,0,0.06873278669784459,-0.14521897098977082,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12204,0,0.06873278669784459,0.40680767337628365,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12205,0,-0.16885745460535323,-1.0138628024451433,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12206,0,-0.16885745460535323,-2.9648149378529642,-0.2174903112174887,-0.5393665197262834,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12207,0,0.06873278669784459,-2.9648149378529642,0.013119570177962194,-0.09861531237414556,-0.07866220850252885,0.19419582469083535,0.22879369483172188
12209,0,0.010725233643362819,-0.14521897098977082,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12210,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
12211,0,0.010725233643362819,0.40680767337628365,-0.2174903112174887,-0.09861531237414556,-0.07866220850252885,-0.0026247030008013533,0.22879369483172188
